mpnn,bb,seq,count,B1,B2,B3
v8,279,9,3,1,2,0
v8,280,0,1,0,0,1
v8,280,1,1,1,0,0
v8,280,2,0,0,0,0
v8,280,3,1,1,0,0
v8,280,4,1,0,1,0
v8,280,5,2,1,0,1
v8,280,6,0,0,0,0
v8,280,7,0,0,0,0
v8,280,8,1,1,0,0
v8,280,9,0,0,0,0
v8,281,0,2,1,0,1
v8,281,1,0,0,0,0
v8,281,2,0,0,0,0
v8,281,3,2,2,0,0
v8,281,4,3,2,0,1
v8,281,5,4,1,2,1
v8,281,6,1,1,0,0
v8,281,7,1,0,0,1
v8,281,8,1,1,0,0
v8,281,9,2,2,0,0
v8,282,0,0,0,0,0
v8,282,1,2,2,0,0
v8,282,2,0,0,0,0
v8,282,3,0,0,0,0
v8,282,4,1,0,0,1
v8,282,5,3,1,2,0
v8,282,6,0,0,0,0
v8,282,7,2,2,0,0
v8,282,8,3,2,0,1
v8,282,9,0,0,0,0
v8,283,0,3,2,0,1
v8,283,1,0,0,0,0
v8,283,2,2,1,1,0
v8,283,3,2,0,2,0
v8,283,4,1,1,0,0
v8,283,5,3,2,0,1
v8,283,6,0,0,0,0
v8,283,7,3,2,0,1
v8,283,8,1,1,0,0
v8,283,9,4,1,3,0
v8,284,0,2,2,0,0
v8,284,1,0,0,0,0
v8,284,2,1,1,0,0
v8,284,3,0,0,0,0
v8,284,4,1,1,0,0
v8,284,5,0,0,0,0
v8,284,6,0,0,0,0
v8,284,7,0,0,0,0
v8,284,8,0,0,0,0
v8,284,9,0,0,0,0
v8,285,0,1,1,0,0
v8,285,1,1,0,0,1
v8,285,2,1,1,0,0
v8,285,3,2,1,1,0
v8,285,4,2,1,0,1
v8,285,5,1,1,0,0
v8,285,6,0,0,0,0
v8,285,7,1,0,0,1
v8,285,8,1,0,0,1
v8,285,9,0,0,0,0
v8,286,0,2,0,1,1
v8,286,1,0,0,0,0
v8,286,2,1,0,0,1
v8,286,3,1,0,1,0
v8,286,4,0,0,0,0
v8,286,5,0,0,0,0
v8,286,6,1,1,0,0
v8,286,7,0,0,0,0
v8,286,8,0,0,0,0
v8,286,9,0,0,0,0
v8,287,0,2,1,1,0
v8,287,1,1,1,0,0
v8,287,2,0,0,0,0
v8,287,3,1,0,1,0
v8,287,4,0,0,0,0
v8,287,5,0,0,0,0
v8,287,6,3,1,2,0
v8,287,7,1,0,0,1
v8,287,8,0,0,0,0
v8,287,9,0,0,0,0
v8,288,0,0,0,0,0
v8,288,1,1,1,0,0
v8,288,2,0,0,0,0
v8,288,3,1,1,0,0
v8,288,4,0,0,0,0
v8,288,5,0,0,0,0
v8,288,6,1,1,0,0
v8,288,7,0,0,0,0
v8,288,8,2,2,0,0
v8,288,9,0,0,0,0
v8,289,0,3,1,1,1
v8,289,1,1,1,0,0
v8,289,2,0,0,0,0
v8,289,3,2,0,2,0
v8,289,4,1,1,0,0
v8,289,5,3,2,0,1
v8,289,6,2,1,1,0
v8,289,7,0,0,0,0
v8,289,8,1,0,1,0
v8,289,9,1,0,0,1
v8,290,0,1,1,0,0
v8,290,1,1,0,1,0
v8,290,2,2,0,2,0
v8,290,3,0,0,0,0
v8,290,4,0,0,0,0
v8,290,5,2,2,0,0
v8,290,6,0,0,0,0
v8,290,7,1,1,0,0
v8,290,8,0,0,0,0
v8,290,9,1,1,0,0
v8,291,0,0,0,0,0
v8,291,1,0,0,0,0
v8,291,2,0,0,0,0
v8,291,3,1,1,0,0
v8,291,4,1,1,0,0
v8,291,5,0,0,0,0
v8,291,6,0,0,0,0
v8,291,7,0,0,0,0
v8,291,8,1,1,0,0
v8,291,9,1,1,0,0
v8,292,0,0,0,0,0
v8,292,1,2,1,0,1
v8,292,2,0,0,0,0
v8,292,3,1,0,0,1
v8,292,4,1,1,0,0
v8,292,5,0,0,0,0
v8,292,6,2,2,0,0
v8,292,7,1,0,1,0
v8,292,8,2,0,0,2
v8,292,9,3,2,0,1
v8,293,0,0,0,0,0
v8,293,1,1,0,1,0
v8,293,2,1,1,0,0
v8,293,3,2,0,1,1
v8,293,4,1,1,0,0
v8,293,5,0,0,0,0
v8,293,6,2,0,2,0
v8,293,7,0,0,0,0
v8,293,8,3,3,0,0
v8,293,9,2,2,0,0
v8,294,0,2,0,2,0
v8,294,1,1,1,0,0
v8,294,2,0,0,0,0
v8,294,3,5,4,0,1
v8,294,4,1,0,0,1
v8,294,5,0,0,0,0
v8,294,6,0,0,0,0
v8,294,7,2,1,1,0
v8,294,8,0,0,0,0
v8,294,9,2,1,0,1
v8,295,0,0,0,0,0
v8,295,1,0,0,0,0
v8,295,2,0,0,0,0
v8,295,3,0,0,0,0
v8,295,4,2,2,0,0
v8,295,5,0,0,0,0
v8,295,6,0,0,0,0
v8,295,7,0,0,0,0
v8,295,8,2,1,0,1
v8,295,9,1,1,0,0
v8,296,0,1,1,0,0
v8,296,1,4,2,2,0
v8,296,2,3,2,0,1
v8,296,3,0,0,0,0
v8,296,4,3,1,0,2
v8,296,5,0,0,0,0
v8,296,6,0,0,0,0
v8,296,7,0,0,0,0
v8,296,8,1,1,0,0
v8,296,9,0,0,0,0
v8,297,0,3,2,0,1
v8,297,1,0,0,0,0
v8,297,2,0,0,0,0
v8,297,3,1,1,0,0
v8,297,4,1,1,0,0
v8,297,5,1,1,0,0
v8,297,6,0,0,0,0
v8,297,7,0,0,0,0
v8,297,8,0,0,0,0
v8,297,9,0,0,0,0
v8,298,0,0,0,0,0
v8,298,1,0,0,0,0
v8,298,2,1,1,0,0
v8,298,3,0,0,0,0
v8,298,4,1,1,0,0
v8,298,5,0,0,0,0
v8,298,6,0,0,0,0
v8,298,7,2,2,0,0
v8,298,8,0,0,0,0
v8,298,9,1,1,0,0
v8,299,0,2,2,0,0
v8,299,1,0,0,0,0
v8,299,2,0,0,0,0
v8,299,3,1,1,0,0
v8,299,4,1,0,0,1
v8,299,5,0,0,0,0
v8,299,6,2,1,0,1
v8,299,7,0,0,0,0
v8,299,8,1,1,0,0
v8,299,9,0,0,0,0
v8,300,0,0,0,0,0
v8,300,1,1,1,0,0
v8,300,2,0,0,0,0
v8,300,3,0,0,0,0
v8,300,4,1,0,0,1
v8,300,5,0,0,0,0
v8,300,6,0,0,0,0
v8,300,7,0,0,0,0
v8,300,8,0,0,0,0
v8,300,9,0,0,0,0
v8,301,0,2,0,2,0
v8,301,1,0,0,0,0
v8,301,2,1,0,1,0
v8,301,3,1,0,1,0
v8,301,4,1,0,1,0
v8,301,5,2,0,1,1
v8,301,6,1,0,0,1
v8,301,7,0,0,0,0
v8,301,8,1,0,1,0
v8,301,9,1,0,1,0
v8,302,0,1,1,0,0
v8,302,1,0,0,0,0
v8,302,2,0,0,0,0
v8,302,3,0,0,0,0
v8,302,4,1,0,1,0
v8,302,5,0,0,0,0
v8,302,6,0,0,0,0
v8,302,7,0,0,0,0
v8,302,8,0,0,0,0
v8,302,9,1,1,0,0
v8,303,0,1,1,0,0
v8,303,1,4,3,1,0
v8,303,2,1,1,0,0
v8,303,3,1,0,1,0
v8,303,4,2,1,1,0
v8,303,5,1,1,0,0
v8,303,6,2,1,1,0
v8,303,7,1,1,0,0
v8,303,8,0,0,0,0
v8,303,9,1,0,0,1
v8,304,0,1,1,0,0
v8,304,1,1,1,0,0
v8,304,2,1,1,0,0
v8,304,3,0,0,0,0
v8,304,4,1,0,0,1
v8,304,5,0,0,0,0
v8,304,6,0,0,0,0
v8,304,7,0,0,0,0
v8,304,8,1,1,0,0
v8,304,9,1,1,0,0
v8,305,0,2,2,0,0
v8,305,1,1,1,0,0
v8,305,2,1,1,0,0
v8,305,3,1,1,0,0
v8,305,4,0,0,0,0
v8,305,5,0,0,0,0
v8,305,6,1,1,0,0
v8,305,7,0,0,0,0
v8,305,8,0,0,0,0
v8,305,9,2,2,0,0
v8,306,0,0,0,0,0
v8,306,1,1,1,0,0
v8,306,2,0,0,0,0
v8,306,3,1,0,1,0
v8,306,4,0,0,0,0
v8,306,5,1,0,1,0
v8,306,6,1,1,0,0
v8,306,7,2,2,0,0
v8,306,8,0,0,0,0
v8,306,9,1,0,1,0
v8,307,0,2,1,1,0
v8,307,1,1,1,0,0
v8,307,2,1,1,0,0
v8,307,3,1,1,0,0
v8,307,4,2,2,0,0
v8,307,5,3,0,2,1
v8,307,6,2,2,0,0
v8,307,7,1,1,0,0
v8,307,8,0,0,0,0
v8,307,9,0,0,0,0
v8,308,0,0,0,0,0
v8,308,1,0,0,0,0
v8,308,2,0,0,0,0
v8,308,3,0,0,0,0
v8,308,4,0,0,0,0
v8,308,5,2,2,0,0
v8,308,6,0,0,0,0
v8,308,7,0,0,0,0
v8,308,8,0,0,0,0
v8,308,9,0,0,0,0
v8,309,0,2,2,0,0
v8,309,1,1,1,0,0
v8,309,2,2,1,0,1
v8,309,3,1,1,0,0
v8,309,4,0,0,0,0
v8,309,5,0,0,0,0
v8,309,6,0,0,0,0
v8,309,7,1,0,1,0
v8,309,8,0,0,0,0
v8,309,9,1,1,0,0
v8,310,0,0,0,0,0
v8,310,1,0,0,0,0
v8,310,2,1,0,0,1
v8,310,3,3,1,0,2
v8,310,4,0,0,0,0
v8,310,5,0,0,0,0
v8,310,6,1,1,0,0
v8,310,7,0,0,0,0
v8,310,8,0,0,0,0
v8,310,9,0,0,0,0
v8,311,0,2,0,1,1
v8,311,1,2,1,1,0
v8,311,2,1,0,0,1
v8,311,3,0,0,0,0
v8,311,4,0,0,0,0
v8,311,5,0,0,0,0
v8,311,6,1,0,0,1
v8,311,7,2,0,1,1
v8,311,8,0,0,0,0
v8,311,9,3,1,0,2
v8,312,0,3,1,2,0
v8,312,1,1,0,1,0
v8,312,2,1,1,0,0
v8,312,3,0,0,0,0
v8,312,4,0,0,0,0
v8,312,5,1,1,0,0
v8,312,6,1,1,0,0
v8,312,7,1,1,0,0
v8,312,8,2,2,0,0
v8,312,9,0,0,0,0
v8,313,0,1,1,0,0
v8,313,1,0,0,0,0
v8,313,2,0,0,0,0
v8,313,3,3,2,0,1
v8,313,4,1,1,0,0
v8,313,5,4,3,0,1
v8,313,6,2,2,0,0
v8,313,7,0,0,0,0
v8,313,8,0,0,0,0
v8,313,9,2,0,2,0
v8,314,0,0,0,0,0
v8,314,1,0,0,0,0
v8,314,2,3,2,1,0
v8,314,3,0,0,0,0
v8,314,4,0,0,0,0
v8,314,5,0,0,0,0
v8,314,6,0,0,0,0
v8,314,7,0,0,0,0
v8,314,8,1,1,0,0
v8,314,9,0,0,0,0
v8,315,0,0,0,0,0
v8,315,1,0,0,0,0
v8,315,2,1,1,0,0
v8,315,3,0,0,0,0
v8,315,4,1,1,0,0
v8,315,5,3,0,2,1
v8,315,6,0,0,0,0
v8,315,7,0,0,0,0
v8,315,8,1,1,0,0
v8,315,9,1,0,0,1
v8,316,0,1,0,1,0
v8,316,1,3,1,0,2
v8,316,2,1,0,1,0
v8,316,3,0,0,0,0
v8,316,4,0,0,0,0
v8,316,5,0,0,0,0
v8,316,6,1,0,0,1
v8,316,7,0,0,0,0
v8,316,8,0,0,0,0
v8,316,9,0,0,0,0
v8,317,0,1,1,0,0
v8,317,1,1,1,0,0
v8,317,2,0,0,0,0
v8,317,3,0,0,0,0
v8,317,4,0,0,0,0
v8,317,5,0,0,0,0
v8,317,6,1,1,0,0
v8,317,7,2,2,0,0
v8,317,8,0,0,0,0
v8,317,9,0,0,0,0
v8,318,0,1,1,0,0
v8,318,1,0,0,0,0
v8,318,2,0,0,0,0
v8,318,3,1,0,0,1
v8,318,4,2,2,0,0
v8,318,5,2,2,0,0
v8,318,6,0,0,0,0
v8,318,7,0,0,0,0
v8,318,8,0,0,0,0
v8,318,9,0,0,0,0
v8,319,0,2,0,0,2
v8,319,1,1,1,0,0
v8,319,2,0,0,0,0
v8,319,3,1,1,0,0
v8,319,4,2,1,1,0
v8,319,5,1,0,1,0
v8,319,6,2,1,1,0
v8,319,7,0,0,0,0
v8,319,8,1,1,0,0
v8,319,9,1,0,1,0
v8,320,0,0,0,0,0
v8,320,1,1,1,0,0
v8,320,2,2,2,0,0
v8,320,3,1,0,1,0
v8,320,4,2,1,0,1
v8,320,5,1,0,1,0
v8,320,6,0,0,0,0
v8,320,7,2,2,0,0
v8,320,8,0,0,0,0
v8,320,9,1,1,0,0
v8,321,0,0,0,0,0
v8,321,1,1,1,0,0
v8,321,2,0,0,0,0
v8,321,3,2,2,0,0
v8,321,4,0,0,0,0
v8,321,5,0,0,0,0
v8,321,6,1,0,1,0
v8,321,7,2,2,0,0
v8,321,8,0,0,0,0
v8,321,9,0,0,0,0
v8,322,0,1,1,0,0
v8,322,1,0,0,0,0
v8,322,2,1,1,0,0
v8,322,3,1,1,0,0
v8,322,4,0,0,0,0
v8,322,5,1,1,0,0
v8,322,6,2,1,1,0
v8,322,7,0,0,0,0
v8,322,8,0,0,0,0
v8,322,9,0,0,0,0
v8,323,0,1,1,0,0
v8,323,1,1,1,0,0
v8,323,2,0,0,0,0
v8,323,3,0,0,0,0
v8,323,4,1,1,0,0
v8,323,5,0,0,0,0
v8,323,6,1,1,0,0
v8,323,7,0,0,0,0
v8,323,8,0,0,0,0
v8,323,9,0,0,0,0
v8,324,0,0,0,0,0
v8,324,1,0,0,0,0
v8,324,2,2,2,0,0
v8,324,3,0,0,0,0
v8,324,4,3,1,2,0
v8,324,5,2,2,0,0
v8,324,6,1,0,0,1
v8,324,7,3,2,0,1
v8,324,8,0,0,0,0
v8,324,9,0,0,0,0
v8,325,0,3,3,0,0
v8,325,1,0,0,0,0
v8,325,2,0,0,0,0
v8,325,3,1,0,0,1
v8,325,4,1,1,0,0
v8,325,5,2,1,1,0
v8,325,6,0,0,0,0
v8,325,7,1,0,1,0
v8,325,8,0,0,0,0
v8,325,9,1,0,1,0
v8,326,0,1,1,0,0
v8,326,1,1,1,0,0
v8,326,2,0,0,0,0
v8,326,3,1,0,0,1
v8,326,4,1,1,0,0
v8,326,5,1,0,1,0
v8,326,6,4,3,0,1
v8,326,7,0,0,0,0
v8,326,8,0,0,0,0
v8,326,9,0,0,0,0
v8,327,0,0,0,0,0
v8,327,1,1,1,0,0
v8,327,2,0,0,0,0
v8,327,3,0,0,0,0
v8,327,4,2,2,0,0
v8,327,5,3,2,0,1
v8,327,6,0,0,0,0
v8,327,7,1,1,0,0
v8,327,8,1,1,0,0
v8,327,9,0,0,0,0
v8,328,0,0,0,0,0
v8,328,1,0,0,0,0
v8,328,2,1,1,0,0
v8,328,3,0,0,0,0
v8,328,4,2,0,1,1
v8,328,5,1,1,0,0
v8,328,6,0,0,0,0
v8,328,7,0,0,0,0
v8,328,8,0,0,0,0
v8,328,9,0,0,0,0
v8,329,0,1,0,0,1
v8,329,1,1,0,1,0
v8,329,2,0,0,0,0
v8,329,3,0,0,0,0
v8,329,4,0,0,0,0
v8,329,5,0,0,0,0
v8,329,6,0,0,0,0
v8,329,7,1,1,0,0
v8,329,8,0,0,0,0
v8,329,9,2,0,1,1
v8,330,0,0,0,0,0
v8,330,1,2,0,2,0
v8,330,2,3,3,0,0
v8,330,3,4,1,2,1
v8,330,4,0,0,0,0
v8,330,5,1,0,0,1
v8,330,6,3,3,0,0
v8,330,7,0,0,0,0
v8,330,8,0,0,0,0
v8,330,9,0,0,0,0
v8,331,0,0,0,0,0
v8,331,1,0,0,0,0
v8,331,2,0,0,0,0
v8,331,3,0,0,0,0
v8,331,4,1,1,0,0
v8,331,5,0,0,0,0
v8,331,6,0,0,0,0
v8,331,7,2,2,0,0
v8,331,8,0,0,0,0
v8,331,9,0,0,0,0
v8,332,0,1,0,1,0
v8,332,1,1,1,0,0
v8,332,2,3,1,1,1
v8,332,3,2,0,1,1
v8,332,4,1,1,0,0
v8,332,5,0,0,0,0
v8,332,6,1,0,0,1
v8,332,7,1,1,0,0
v8,332,8,0,0,0,0
v8,332,9,1,0,0,1
v8,333,0,1,1,0,0
v8,333,1,0,0,0,0
v8,333,2,2,2,0,0
v8,333,3,0,0,0,0
v8,333,4,1,1,0,0
v8,333,5,0,0,0,0
v8,333,6,2,1,1,0
v8,333,7,1,1,0,0
v8,333,8,0,0,0,0
v8,333,9,0,0,0,0
v8,334,0,1,0,1,0
v8,334,1,1,0,0,1
v8,334,2,2,2,0,0
v8,334,3,0,0,0,0
v8,334,4,1,1,0,0
v8,334,5,1,1,0,0
v8,334,6,1,1,0,0
v8,334,7,2,1,0,1
v8,334,8,1,1,0,0
v8,334,9,1,1,0,0
v8,335,0,1,0,0,1
v8,335,1,2,1,0,1
v8,335,2,1,1,0,0
v8,335,3,0,0,0,0
v8,335,4,2,2,0,0
v8,335,5,0,0,0,0
v8,335,6,0,0,0,0
v8,335,7,2,2,0,0
v8,335,8,2,2,0,0
v8,335,9,0,0,0,0
v8,336,0,2,2,0,0
v8,336,1,2,1,1,0
v8,336,2,1,1,0,0
v8,336,3,3,0,1,2
v8,336,4,0,0,0,0
v8,336,5,0,0,0,0
v8,336,6,2,1,0,1
v8,336,7,1,1,0,0
v8,336,8,0,0,0,0
v8,336,9,1,1,0,0
v8,337,0,0,0,0,0
v8,337,1,1,1,0,0
v8,337,2,1,0,0,1
v8,337,3,1,0,0,1
v8,337,4,0,0,0,0
v8,337,5,2,1,1,0
v8,337,6,1,1,0,0
v8,337,7,0,0,0,0
v8,337,8,1,0,1,0
v8,337,9,0,0,0,0
v8,338,0,1,0,1,0
v8,338,1,0,0,0,0
v8,338,2,2,2,0,0
v8,338,3,1,0,0,1
v8,338,4,1,0,1,0
v8,338,5,1,1,0,0
v8,338,6,0,0,0,0
v8,338,7,0,0,0,0
v8,338,8,2,1,1,0
v8,338,9,4,1,2,1
v8,339,0,1,0,1,0
v8,339,1,0,0,0,0
v8,339,2,1,1,0,0
v8,339,3,1,1,0,0
v8,339,4,1,1,0,0
v8,339,5,0,0,0,0
v8,339,6,3,2,0,1
v8,339,7,3,3,0,0
v8,339,8,0,0,0,0
v8,339,9,0,0,0,0
v8,340,0,2,1,1,0
v8,340,1,0,0,0,0
v8,340,2,2,1,1,0
v8,340,3,1,1,0,0
v8,340,4,0,0,0,0
v8,340,5,2,0,1,1
v8,340,6,1,1,0,0
v8,340,7,1,1,0,0
v8,340,8,1,0,1,0
v8,340,9,1,1,0,0
v8,341,0,4,2,2,0
v8,341,1,1,1,0,0
v8,341,2,0,0,0,0
v8,341,3,3,1,2,0
v8,341,4,0,0,0,0
v8,341,5,0,0,0,0
v8,341,6,2,1,1,0
v8,341,7,1,1,0,0
v8,341,8,0,0,0,0
v8,341,9,1,1,0,0
v8,342,0,0,0,0,0
v8,342,1,0,0,0,0
v8,342,2,0,0,0,0
v8,342,3,1,1,0,0
v8,342,4,1,1,0,0
v8,342,5,0,0,0,0
v8,342,6,2,2,0,0
v8,342,7,0,0,0,0
v8,342,8,5,3,1,1
v8,342,9,0,0,0,0
v8,343,0,1,1,0,0
v8,343,1,0,0,0,0
v8,343,2,1,0,0,1
v8,343,3,0,0,0,0
v8,343,4,0,0,0,0
v8,343,5,0,0,0,0
v8,343,6,0,0,0,0
v8,343,7,0,0,0,0
v8,343,8,0,0,0,0
v8,343,9,2,1,1,0
v8,344,0,2,2,0,0
v8,344,1,1,1,0,0
v8,344,2,1,1,0,0
v8,344,3,0,0,0,0
v8,344,4,1,1,0,0
v8,344,5,0,0,0,0
v8,344,6,0,0,0,0
v8,344,7,1,1,0,0
v8,344,8,2,2,0,0
v8,344,9,1,0,0,1
v8,345,0,2,1,1,0
v8,345,1,0,0,0,0
v8,345,2,0,0,0,0
v8,345,3,2,1,1,0
v8,345,4,0,0,0,0
v8,345,5,1,1,0,0
v8,345,6,1,1,0,0
v8,345,7,0,0,0,0
v8,345,8,0,0,0,0
v8,345,9,0,0,0,0
v8,346,0,1,1,0,0
v8,346,1,0,0,0,0
v8,346,2,0,0,0,0
v8,346,3,0,0,0,0
v8,346,4,0,0,0,0
v8,346,5,1,1,0,0
v8,346,6,0,0,0,0
v8,346,7,0,0,0,0
v8,346,8,1,1,0,0
v8,346,9,1,1,0,0
v8,347,0,0,0,0,0
v8,347,1,0,0,0,0
v8,347,2,3,1,0,2
v8,347,3,0,0,0,0
v8,347,4,1,1,0,0
v8,347,5,0,0,0,0
v8,347,6,0,0,0,0
v8,347,7,2,2,0,0
v8,347,8,2,2,0,0
v8,347,9,1,0,1,0
v8,348,0,1,0,1,0
v8,348,1,4,1,1,2
v8,348,2,0,0,0,0
v8,348,3,1,1,0,0
v8,348,4,1,1,0,0
v8,348,5,2,0,1,1
v8,348,6,1,1,0,0
v8,348,7,1,1,0,0
v8,348,8,2,1,0,1
v8,348,9,0,0,0,0
v8,349,0,1,0,1,0
v8,349,1,2,1,0,1
v8,349,2,1,1,0,0
v8,349,3,0,0,0,0
v8,349,4,0,0,0,0
v8,349,5,1,1,0,0
v8,349,6,1,1,0,0
v8,349,7,0,0,0,0
v8,349,8,1,1,0,0
v8,349,9,0,0,0,0
v8,350,0,1,1,0,0
v8,350,1,3,2,0,1
v8,350,2,0,0,0,0
v8,350,3,1,0,0,1
v8,350,4,2,0,2,0
v8,350,5,1,0,1,0
v8,350,6,0,0,0,0
v8,350,7,3,2,1,0
v8,350,8,4,3,1,0
v8,350,9,0,0,0,0
v8,351,0,1,1,0,0
v8,351,1,0,0,0,0
v8,351,2,0,0,0,0
v8,351,3,3,2,0,1
v8,351,4,0,0,0,0
v8,351,5,0,0,0,0
v8,351,6,0,0,0,0
v8,351,7,0,0,0,0
v8,351,8,1,1,0,0
v8,351,9,3,2,0,1
v8,352,0,1,1,0,0
v8,352,1,1,0,1,0
v8,352,2,1,1,0,0
v8,352,3,3,1,2,0
v8,352,4,0,0,0,0
v8,352,5,0,0,0,0
v8,352,6,0,0,0,0
v8,352,7,1,1,0,0
v8,352,8,4,3,0,1
v8,352,9,1,1,0,0
v8,353,0,0,0,0,0
v8,353,1,0,0,0,0
v8,353,2,2,0,2,0
v8,353,3,0,0,0,0
v8,353,4,2,0,1,1
v8,353,5,1,1,0,0
v8,353,6,2,2,0,0
v8,353,7,0,0,0,0
v8,353,8,2,2,0,0
v8,353,9,2,2,0,0
v8,354,0,0,0,0,0
v8,354,1,0,0,0,0
v8,354,2,2,1,0,1
v8,354,3,1,1,0,0
v8,354,4,0,0,0,0
v8,354,5,1,1,0,0
v8,354,6,0,0,0,0
v8,354,7,0,0,0,0
v8,354,8,1,1,0,0
v8,354,9,0,0,0,0
v8,355,0,2,2,0,0
v8,355,1,2,1,0,1
v8,355,2,2,1,0,1
v8,355,3,0,0,0,0
v8,355,4,2,2,0,0
v8,355,5,0,0,0,0
v8,355,6,1,0,1,0
v8,355,7,0,0,0,0
v8,355,8,2,0,2,0
v8,355,9,2,0,1,1
v8,356,0,1,1,0,0
v8,356,1,1,0,0,1
v8,356,2,2,1,1,0
v8,356,3,1,1,0,0
v8,356,4,1,0,0,1
v8,356,5,2,2,0,0
v8,356,6,2,1,0,1
v8,356,7,2,0,2,0
v8,356,8,1,0,1,0
v8,356,9,0,0,0,0
v8,357,0,0,0,0,0
v8,357,1,1,0,1,0
v8,357,2,0,0,0,0
v8,357,3,2,2,0,0
v8,357,4,1,1,0,0
v8,357,5,0,0,0,0
v8,357,6,1,1,0,0
v8,357,7,1,1,0,0
v8,357,8,1,1,0,0
v8,357,9,0,0,0,0
v8,358,0,2,2,0,0
v8,358,1,1,1,0,0
v8,358,2,1,1,0,0
v8,358,3,0,0,0,0
v8,358,4,1,1,0,0
v8,358,5,0,0,0,0
v8,358,6,0,0,0,0
v8,358,7,1,1,0,0
v8,358,8,2,0,0,2
v8,358,9,1,0,0,1
v8,359,0,1,1,0,0
v8,359,1,1,1,0,0
v8,359,2,0,0,0,0
v8,359,3,1,1,0,0
v8,359,4,2,2,0,0
v8,359,5,3,3,0,0
v8,359,6,0,0,0,0
v8,359,7,2,1,0,1
v8,359,8,1,1,0,0
v8,359,9,1,1,0,0
v8,360,0,1,0,0,1
v8,360,1,1,1,0,0
v8,360,2,1,1,0,0
v8,360,3,0,0,0,0
v8,360,4,0,0,0,0
v8,360,5,0,0,0,0
v8,360,6,0,0,0,0
v8,360,7,0,0,0,0
v8,360,8,0,0,0,0
v8,360,9,3,3,0,0
v8,361,0,0,0,0,0
v8,361,1,1,0,0,1
v8,361,2,2,1,0,1
v8,361,3,0,0,0,0
v8,361,4,2,1,0,1
v8,361,5,0,0,0,0
v8,361,6,0,0,0,0
v8,361,7,0,0,0,0
v8,361,8,0,0,0,0
v8,361,9,0,0,0,0
v8,362,0,1,1,0,0
v8,362,1,1,1,0,0
v8,362,2,2,1,0,1
v8,362,3,0,0,0,0
v8,362,4,1,1,0,0
v8,362,5,0,0,0,0
v8,362,6,0,0,0,0
v8,362,7,0,0,0,0
v8,362,8,0,0,0,0
v8,362,9,0,0,0,0
v8,363,0,4,2,0,2
v8,363,1,0,0,0,0
v8,363,2,1,0,1,0
v8,363,3,2,1,0,1
v8,363,4,1,0,1,0
v8,363,5,0,0,0,0
v8,363,6,0,0,0,0
v8,363,7,0,0,0,0
v8,363,8,1,0,1,0
v8,363,9,1,1,0,0
v8,364,0,0,0,0,0
v8,364,1,0,0,0,0
v8,364,2,0,0,0,0
v8,364,3,0,0,0,0
v8,364,4,0,0,0,0
v8,364,5,0,0,0,0
v8,364,6,1,0,1,0
v8,364,7,0,0,0,0
v8,364,8,0,0,0,0
v8,364,9,1,1,0,0
v8,365,0,0,0,0,0
v8,365,1,1,1,0,0
v8,365,2,4,2,0,2
v8,365,3,2,2,0,0
v8,365,4,1,1,0,0
v8,365,5,0,0,0,0
v8,365,6,0,0,0,0
v8,365,7,0,0,0,0
v8,365,8,1,0,1,0
v8,365,9,0,0,0,0
v8,366,0,1,1,0,0
v8,366,1,0,0,0,0
v8,366,2,2,2,0,0
v8,366,3,2,2,0,0
v8,366,4,0,0,0,0
v8,366,5,0,0,0,0
v8,366,6,0,0,0,0
v8,366,7,2,1,1,0
v8,366,8,2,1,1,0
v8,366,9,0,0,0,0
v8,367,0,2,1,0,1
v8,367,1,0,0,0,0
v8,367,2,0,0,0,0
v8,367,3,1,0,1,0
v8,367,4,0,0,0,0
v8,367,5,0,0,0,0
v8,367,6,0,0,0,0
v8,367,7,0,0,0,0
v8,367,8,0,0,0,0
v8,367,9,0,0,0,0
v8,368,0,3,2,0,1
v8,368,1,1,1,0,0
v8,368,2,0,0,0,0
v8,368,3,0,0,0,0
v8,368,4,3,2,0,1
v8,368,5,1,1,0,0
v8,368,6,0,0,0,0
v8,368,7,1,1,0,0
v8,368,8,0,0,0,0
v8,368,9,2,0,1,1
v8,369,0,0,0,0,0
v8,369,1,0,0,0,0
v8,369,2,1,1,0,0
v8,369,3,1,0,1,0
v8,369,4,0,0,0,0
v8,369,5,1,1,0,0
v8,369,6,0,0,0,0
v8,369,7,2,1,1,0
v8,369,8,1,0,0,1
v8,369,9,0,0,0,0
v8,370,0,0,0,0,0
v8,370,1,1,1,0,0
v8,370,2,1,1,0,0
v8,370,3,1,0,1,0
v8,370,4,0,0,0,0
v8,370,5,0,0,0,0
v8,370,6,1,1,0,0
v8,370,7,3,1,2,0
v8,370,8,1,0,1,0
v8,370,9,1,0,1,0
v8,371,0,2,1,1,0
v8,371,1,1,1,0,0
v8,371,2,2,1,1,0
v8,371,3,0,0,0,0
v8,371,4,1,1,0,0
v8,371,5,1,0,0,1
v8,371,6,0,0,0,0
v8,371,7,0,0,0,0
v8,371,8,0,0,0,0
v8,371,9,1,1,0,0
v8,372,0,1,1,0,0
v8,372,1,0,0,0,0
v8,372,2,0,0,0,0
v8,372,3,0,0,0,0
v8,372,4,0,0,0,0
v8,372,5,1,1,0,0
v8,372,6,0,0,0,0
v8,372,7,1,1,0,0
v8,372,8,0,0,0,0
v8,372,9,0,0,0,0
